原始样本索引,标签ID,类别名称
3995,3,comp.sys.ibm.pc.hardware
3996,3,comp.sys.ibm.pc.hardware
3997,3,comp.sys.ibm.pc.hardware
3998,3,comp.sys.ibm.pc.hardware
3999,3,comp.sys.ibm.pc.hardware
4000,4,comp.sys.mac.hardware
4001,4,comp.sys.mac.hardware
4002,4,comp.sys.mac.hardware
4003,4,comp.sys.mac.hardware
4004,4,comp.sys.mac.hardware
4005,4,comp.sys.mac.hardware
4006,4,comp.sys.mac.hardware
4007,4,comp.sys.mac.hardware
4008,4,comp.sys.mac.hardware
4009,4,comp.sys.mac.hardware
4010,4,comp.sys.mac.hardware
4011,4,comp.sys.mac.hardware
4012,4,comp.sys.mac.hardware
4013,4,comp.sys.mac.hardware
4014,4,comp.sys.mac.hardware
4015,4,comp.sys.mac.hardware
4016,4,comp.sys.mac.hardware
4017,4,comp.sys.mac.hardware
4018,4,comp.sys.mac.hardware
4019,4,comp.sys.mac.hardware
4020,4,comp.sys.mac.hardware
4021,4,comp.sys.mac.hardware
4022,4,comp.sys.mac.hardware
4023,4,comp.sys.mac.hardware
4024,4,comp.sys.mac.hardware
4025,4,comp.sys.mac.hardware
4026,4,comp.sys.mac.hardware
4027,4,comp.sys.mac.hardware
4028,4,comp.sys.mac.hardware
4029,4,comp.sys.mac.hardware
4030,4,comp.sys.mac.hardware
4031,4,comp.sys.mac.hardware
4032,4,comp.sys.mac.hardware
4033,4,comp.sys.mac.hardware
4034,4,comp.sys.mac.hardware
4035,4,comp.sys.mac.hardware
4036,4,comp.sys.mac.hardware
4037,4,comp.sys.mac.hardware
4038,4,comp.sys.mac.hardware
4039,4,comp.sys.mac.hardware
4040,4,comp.sys.mac.hardware
4041,4,comp.sys.mac.hardware
4042,4,comp.sys.mac.hardware
4043,4,comp.sys.mac.hardware
4044,4,comp.sys.mac.hardware
4045,4,comp.sys.mac.hardware
4046,4,comp.sys.mac.hardware
4047,4,comp.sys.mac.hardware
4048,4,comp.sys.mac.hardware
4049,4,comp.sys.mac.hardware
4050,4,comp.sys.mac.hardware
4051,4,comp.sys.mac.hardware
4052,4,comp.sys.mac.hardware
4053,4,comp.sys.mac.hardware
4054,4,comp.sys.mac.hardware
4055,4,comp.sys.mac.hardware
4056,4,comp.sys.mac.hardware
4057,4,comp.sys.mac.hardware
4058,4,comp.sys.mac.hardware
4059,4,comp.sys.mac.hardware
4060,4,comp.sys.mac.hardware
4061,4,comp.sys.mac.hardware
4062,4,comp.sys.mac.hardware
4063,4,comp.sys.mac.hardware
4064,4,comp.sys.mac.hardware
4065,4,comp.sys.mac.hardware
4066,4,comp.sys.mac.hardware
4067,4,comp.sys.mac.hardware
4068,4,comp.sys.mac.hardware
4069,4,comp.sys.mac.hardware
4070,4,comp.sys.mac.hardware
4071,4,comp.sys.mac.hardware
4072,4,comp.sys.mac.hardware
4073,4,comp.sys.mac.hardware
4074,4,comp.sys.mac.hardware
4075,4,comp.sys.mac.hardware
4076,4,comp.sys.mac.hardware
4077,4,comp.sys.mac.hardware
4078,4,comp.sys.mac.hardware
4079,4,comp.sys.mac.hardware
4080,4,comp.sys.mac.hardware
4081,4,comp.sys.mac.hardware
4082,4,comp.sys.mac.hardware
4083,4,comp.sys.mac.hardware
4084,4,comp.sys.mac.hardware
4085,4,comp.sys.mac.hardware
4086,4,comp.sys.mac.hardware
4087,4,comp.sys.mac.hardware
4088,4,comp.sys.mac.hardware
4089,4,comp.sys.mac.hardware
4090,4,comp.sys.mac.hardware
4091,4,comp.sys.mac.hardware
4092,4,comp.sys.mac.hardware
4093,4,comp.sys.mac.hardware
4094,4,comp.sys.mac.hardware
4095,4,comp.sys.mac.hardware
4096,4,comp.sys.mac.hardware
4097,4,comp.sys.mac.hardware
4098,4,comp.sys.mac.hardware
4099,4,comp.sys.mac.hardware
4100,4,comp.sys.mac.hardware
4101,4,comp.sys.mac.hardware
4102,4,comp.sys.mac.hardware
4103,4,comp.sys.mac.hardware
4104,4,comp.sys.mac.hardware
4105,4,comp.sys.mac.hardware
4106,4,comp.sys.mac.hardware
4107,4,comp.sys.mac.hardware
4108,4,comp.sys.mac.hardware
4109,4,comp.sys.mac.hardware
4110,4,comp.sys.mac.hardware
4111,4,comp.sys.mac.hardware
4112,4,comp.sys.mac.hardware
4113,4,comp.sys.mac.hardware
4114,4,comp.sys.mac.hardware
4115,4,comp.sys.mac.hardware
4116,4,comp.sys.mac.hardware
4117,4,comp.sys.mac.hardware
4118,4,comp.sys.mac.hardware
4119,4,comp.sys.mac.hardware
4120,4,comp.sys.mac.hardware
4121,4,comp.sys.mac.hardware
4122,4,comp.sys.mac.hardware
4123,4,comp.sys.mac.hardware
4124,4,comp.sys.mac.hardware
4125,4,comp.sys.mac.hardware
4126,4,comp.sys.mac.hardware
4127,4,comp.sys.mac.hardware
4128,4,comp.sys.mac.hardware
4129,4,comp.sys.mac.hardware
4130,4,comp.sys.mac.hardware
4131,4,comp.sys.mac.hardware
4132,4,comp.sys.mac.hardware
4133,4,comp.sys.mac.hardware
4134,4,comp.sys.mac.hardware
4135,4,comp.sys.mac.hardware
4136,4,comp.sys.mac.hardware
4137,4,comp.sys.mac.hardware
4138,4,comp.sys.mac.hardware
4139,4,comp.sys.mac.hardware
4140,4,comp.sys.mac.hardware
4141,4,comp.sys.mac.hardware
4142,4,comp.sys.mac.hardware
4143,4,comp.sys.mac.hardware
4144,4,comp.sys.mac.hardware
4145,4,comp.sys.mac.hardware
4146,4,comp.sys.mac.hardware
4147,4,comp.sys.mac.hardware
4148,4,comp.sys.mac.hardware
4149,4,comp.sys.mac.hardware
4150,4,comp.sys.mac.hardware
4151,4,comp.sys.mac.hardware
4152,4,comp.sys.mac.hardware
4153,4,comp.sys.mac.hardware
4154,4,comp.sys.mac.hardware
4155,4,comp.sys.mac.hardware
4156,4,comp.sys.mac.hardware
4157,4,comp.sys.mac.hardware
4158,4,comp.sys.mac.hardware
4159,4,comp.sys.mac.hardware
4160,4,comp.sys.mac.hardware
4161,4,comp.sys.mac.hardware
4162,4,comp.sys.mac.hardware
4163,4,comp.sys.mac.hardware
4164,4,comp.sys.mac.hardware
4165,4,comp.sys.mac.hardware
4166,4,comp.sys.mac.hardware
4167,4,comp.sys.mac.hardware
4168,4,comp.sys.mac.hardware
4169,4,comp.sys.mac.hardware
4170,4,comp.sys.mac.hardware
4171,4,comp.sys.mac.hardware
4172,4,comp.sys.mac.hardware
4173,4,comp.sys.mac.hardware
4174,4,comp.sys.mac.hardware
4175,4,comp.sys.mac.hardware
4176,4,comp.sys.mac.hardware
4177,4,comp.sys.mac.hardware
4178,4,comp.sys.mac.hardware
4179,4,comp.sys.mac.hardware
4180,4,comp.sys.mac.hardware
4181,4,comp.sys.mac.hardware
4182,4,comp.sys.mac.hardware
4183,4,comp.sys.mac.hardware
4184,4,comp.sys.mac.hardware
4185,4,comp.sys.mac.hardware
4186,4,comp.sys.mac.hardware
4187,4,comp.sys.mac.hardware
4188,4,comp.sys.mac.hardware
4189,4,comp.sys.mac.hardware
4190,4,comp.sys.mac.hardware
4191,4,comp.sys.mac.hardware
4192,4,comp.sys.mac.hardware
4193,4,comp.sys.mac.hardware
4194,4,comp.sys.mac.hardware
4195,4,comp.sys.mac.hardware
4196,4,comp.sys.mac.hardware
4197,4,comp.sys.mac.hardware
4198,4,comp.sys.mac.hardware
4199,4,comp.sys.mac.hardware
4200,4,comp.sys.mac.hardware
4201,4,comp.sys.mac.hardware
4202,4,comp.sys.mac.hardware
4203,4,comp.sys.mac.hardware
4204,4,comp.sys.mac.hardware
4205,4,comp.sys.mac.hardware
4206,4,comp.sys.mac.hardware
4207,4,comp.sys.mac.hardware
4208,4,comp.sys.mac.hardware
4209,4,comp.sys.mac.hardware
4210,4,comp.sys.mac.hardware
4211,4,comp.sys.mac.hardware
4212,4,comp.sys.mac.hardware
4213,4,comp.sys.mac.hardware
4214,4,comp.sys.mac.hardware
4215,4,comp.sys.mac.hardware
4216,4,comp.sys.mac.hardware
4217,4,comp.sys.mac.hardware
4218,4,comp.sys.mac.hardware
4219,4,comp.sys.mac.hardware
4220,4,comp.sys.mac.hardware
4221,4,comp.sys.mac.hardware
4222,4,comp.sys.mac.hardware
4223,4,comp.sys.mac.hardware
4224,4,comp.sys.mac.hardware
4225,4,comp.sys.mac.hardware
4226,4,comp.sys.mac.hardware
4227,4,comp.sys.mac.hardware
4228,4,comp.sys.mac.hardware
4229,4,comp.sys.mac.hardware
4230,4,comp.sys.mac.hardware
4231,4,comp.sys.mac.hardware
4232,4,comp.sys.mac.hardware
4233,4,comp.sys.mac.hardware
4234,4,comp.sys.mac.hardware
4235,4,comp.sys.mac.hardware
4236,4,comp.sys.mac.hardware
4237,4,comp.sys.mac.hardware
4238,4,comp.sys.mac.hardware
4239,4,comp.sys.mac.hardware
4240,4,comp.sys.mac.hardware
4241,4,comp.sys.mac.hardware
4242,4,comp.sys.mac.hardware
4243,4,comp.sys.mac.hardware
4244,4,comp.sys.mac.hardware
4245,4,comp.sys.mac.hardware
4246,4,comp.sys.mac.hardware
4247,4,comp.sys.mac.hardware
4248,4,comp.sys.mac.hardware
4249,4,comp.sys.mac.hardware
4250,4,comp.sys.mac.hardware
4251,4,comp.sys.mac.hardware
4252,4,comp.sys.mac.hardware
4253,4,comp.sys.mac.hardware
4254,4,comp.sys.mac.hardware
4255,4,comp.sys.mac.hardware
4256,4,comp.sys.mac.hardware
4257,4,comp.sys.mac.hardware
4258,4,comp.sys.mac.hardware
4259,4,comp.sys.mac.hardware
4260,4,comp.sys.mac.hardware
4261,4,comp.sys.mac.hardware
4262,4,comp.sys.mac.hardware
4263,4,comp.sys.mac.hardware
4264,4,comp.sys.mac.hardware
4265,4,comp.sys.mac.hardware
4266,4,comp.sys.mac.hardware
4267,4,comp.sys.mac.hardware
4268,4,comp.sys.mac.hardware
4269,4,comp.sys.mac.hardware
4270,4,comp.sys.mac.hardware
4271,4,comp.sys.mac.hardware
4272,4,comp.sys.mac.hardware
4273,4,comp.sys.mac.hardware
4274,4,comp.sys.mac.hardware
4275,4,comp.sys.mac.hardware
4276,4,comp.sys.mac.hardware
4277,4,comp.sys.mac.hardware
4278,4,comp.sys.mac.hardware
4279,4,comp.sys.mac.hardware
4280,4,comp.sys.mac.hardware
4281,4,comp.sys.mac.hardware
4282,4,comp.sys.mac.hardware
4283,4,comp.sys.mac.hardware
4284,4,comp.sys.mac.hardware
4285,4,comp.sys.mac.hardware
4286,4,comp.sys.mac.hardware
4287,4,comp.sys.mac.hardware
4288,4,comp.sys.mac.hardware
4289,4,comp.sys.mac.hardware
4290,4,comp.sys.mac.hardware
4291,4,comp.sys.mac.hardware
4292,4,comp.sys.mac.hardware
4293,4,comp.sys.mac.hardware
4294,4,comp.sys.mac.hardware
4295,4,comp.sys.mac.hardware
4296,4,comp.sys.mac.hardware
4297,4,comp.sys.mac.hardware
4298,4,comp.sys.mac.hardware
4299,4,comp.sys.mac.hardware
4300,4,comp.sys.mac.hardware
4301,4,comp.sys.mac.hardware
4302,4,comp.sys.mac.hardware
4303,4,comp.sys.mac.hardware
4304,4,comp.sys.mac.hardware
4305,4,comp.sys.mac.hardware
4306,4,comp.sys.mac.hardware
4307,4,comp.sys.mac.hardware
4308,4,comp.sys.mac.hardware
4309,4,comp.sys.mac.hardware
4310,4,comp.sys.mac.hardware
4311,4,comp.sys.mac.hardware
4312,4,comp.sys.mac.hardware
4313,4,comp.sys.mac.hardware
4314,4,comp.sys.mac.hardware
4315,4,comp.sys.mac.hardware
4316,4,comp.sys.mac.hardware
4317,4,comp.sys.mac.hardware
4318,4,comp.sys.mac.hardware
4319,4,comp.sys.mac.hardware
4320,4,comp.sys.mac.hardware
4321,4,comp.sys.mac.hardware
4322,4,comp.sys.mac.hardware
4323,4,comp.sys.mac.hardware
4324,4,comp.sys.mac.hardware
4325,4,comp.sys.mac.hardware
4326,4,comp.sys.mac.hardware
4327,4,comp.sys.mac.hardware
4328,4,comp.sys.mac.hardware
4329,4,comp.sys.mac.hardware
4330,4,comp.sys.mac.hardware
4331,4,comp.sys.mac.hardware
4332,4,comp.sys.mac.hardware
4333,4,comp.sys.mac.hardware
4334,4,comp.sys.mac.hardware
4335,4,comp.sys.mac.hardware
4336,4,comp.sys.mac.hardware
4337,4,comp.sys.mac.hardware
4338,4,comp.sys.mac.hardware
4339,4,comp.sys.mac.hardware
4340,4,comp.sys.mac.hardware
4341,4,comp.sys.mac.hardware
4342,4,comp.sys.mac.hardware
4343,4,comp.sys.mac.hardware
4344,4,comp.sys.mac.hardware
4345,4,comp.sys.mac.hardware
4346,4,comp.sys.mac.hardware
4347,4,comp.sys.mac.hardware
4348,4,comp.sys.mac.hardware
4349,4,comp.sys.mac.hardware
4350,4,comp.sys.mac.hardware
4351,4,comp.sys.mac.hardware
4352,4,comp.sys.mac.hardware
4353,4,comp.sys.mac.hardware
4354,4,comp.sys.mac.hardware
4355,4,comp.sys.mac.hardware
4356,4,comp.sys.mac.hardware
4357,4,comp.sys.mac.hardware
4358,4,comp.sys.mac.hardware
4359,4,comp.sys.mac.hardware
4360,4,comp.sys.mac.hardware
4361,4,comp.sys.mac.hardware
4362,4,comp.sys.mac.hardware
4363,4,comp.sys.mac.hardware
4364,4,comp.sys.mac.hardware
4365,4,comp.sys.mac.hardware
4366,4,comp.sys.mac.hardware
4367,4,comp.sys.mac.hardware
4368,4,comp.sys.mac.hardware
4369,4,comp.sys.mac.hardware
4370,4,comp.sys.mac.hardware
4371,4,comp.sys.mac.hardware
4372,4,comp.sys.mac.hardware
4373,4,comp.sys.mac.hardware
4374,4,comp.sys.mac.hardware
4375,4,comp.sys.mac.hardware
4376,4,comp.sys.mac.hardware
4377,4,comp.sys.mac.hardware
4378,4,comp.sys.mac.hardware
4379,4,comp.sys.mac.hardware
4380,4,comp.sys.mac.hardware
4381,4,comp.sys.mac.hardware
4382,4,comp.sys.mac.hardware
4383,4,comp.sys.mac.hardware
4384,4,comp.sys.mac.hardware
4385,4,comp.sys.mac.hardware
4386,4,comp.sys.mac.hardware
4387,4,comp.sys.mac.hardware
4388,4,comp.sys.mac.hardware
4389,4,comp.sys.mac.hardware
4390,4,comp.sys.mac.hardware
4391,4,comp.sys.mac.hardware
4392,4,comp.sys.mac.hardware
4393,4,comp.sys.mac.hardware
4394,4,comp.sys.mac.hardware
4395,4,comp.sys.mac.hardware
4396,4,comp.sys.mac.hardware
4397,4,comp.sys.mac.hardware
4398,4,comp.sys.mac.hardware
4399,4,comp.sys.mac.hardware
4400,4,comp.sys.mac.hardware
4401,4,comp.sys.mac.hardware
4402,4,comp.sys.mac.hardware
4403,4,comp.sys.mac.hardware
4404,4,comp.sys.mac.hardware
4405,4,comp.sys.mac.hardware
4406,4,comp.sys.mac.hardware
4407,4,comp.sys.mac.hardware
4408,4,comp.sys.mac.hardware
4409,4,comp.sys.mac.hardware
4410,4,comp.sys.mac.hardware
4411,4,comp.sys.mac.hardware
4412,4,comp.sys.mac.hardware
4413,4,comp.sys.mac.hardware
4414,4,comp.sys.mac.hardware
4415,4,comp.sys.mac.hardware
4416,4,comp.sys.mac.hardware
4417,4,comp.sys.mac.hardware
4418,4,comp.sys.mac.hardware
4419,4,comp.sys.mac.hardware
4420,4,comp.sys.mac.hardware
4421,4,comp.sys.mac.hardware
4422,4,comp.sys.mac.hardware
4423,4,comp.sys.mac.hardware
4424,4,comp.sys.mac.hardware
4425,4,comp.sys.mac.hardware
4426,4,comp.sys.mac.hardware
4427,4,comp.sys.mac.hardware
4428,4,comp.sys.mac.hardware
4429,4,comp.sys.mac.hardware
4430,4,comp.sys.mac.hardware
4431,4,comp.sys.mac.hardware
4432,4,comp.sys.mac.hardware
4433,4,comp.sys.mac.hardware
4434,4,comp.sys.mac.hardware
4435,4,comp.sys.mac.hardware
4436,4,comp.sys.mac.hardware
4437,4,comp.sys.mac.hardware
4438,4,comp.sys.mac.hardware
4439,4,comp.sys.mac.hardware
4440,4,comp.sys.mac.hardware
4441,4,comp.sys.mac.hardware
4442,4,comp.sys.mac.hardware
4443,4,comp.sys.mac.hardware
4444,4,comp.sys.mac.hardware
4445,4,comp.sys.mac.hardware
4446,4,comp.sys.mac.hardware
4447,4,comp.sys.mac.hardware
4448,4,comp.sys.mac.hardware
4449,4,comp.sys.mac.hardware
4450,4,comp.sys.mac.hardware
4451,4,comp.sys.mac.hardware
4452,4,comp.sys.mac.hardware
4453,4,comp.sys.mac.hardware
4454,4,comp.sys.mac.hardware
4455,4,comp.sys.mac.hardware
4456,4,comp.sys.mac.hardware
4457,4,comp.sys.mac.hardware
4458,4,comp.sys.mac.hardware
4459,4,comp.sys.mac.hardware
4460,4,comp.sys.mac.hardware
4461,4,comp.sys.mac.hardware
4462,4,comp.sys.mac.hardware
4463,4,comp.sys.mac.hardware
4464,4,comp.sys.mac.hardware
4465,4,comp.sys.mac.hardware
4466,4,comp.sys.mac.hardware
4467,4,comp.sys.mac.hardware
4468,4,comp.sys.mac.hardware
4469,4,comp.sys.mac.hardware
4470,4,comp.sys.mac.hardware
4471,4,comp.sys.mac.hardware
4472,4,comp.sys.mac.hardware
4473,4,comp.sys.mac.hardware
4474,4,comp.sys.mac.hardware
4475,4,comp.sys.mac.hardware
4476,4,comp.sys.mac.hardware
4477,4,comp.sys.mac.hardware
4478,4,comp.sys.mac.hardware
4479,4,comp.sys.mac.hardware
4480,4,comp.sys.mac.hardware
4481,4,comp.sys.mac.hardware
4482,4,comp.sys.mac.hardware
4483,4,comp.sys.mac.hardware
4484,4,comp.sys.mac.hardware
4485,4,comp.sys.mac.hardware
4486,4,comp.sys.mac.hardware
4487,4,comp.sys.mac.hardware
4488,4,comp.sys.mac.hardware
4489,4,comp.sys.mac.hardware
4490,4,comp.sys.mac.hardware
4491,4,comp.sys.mac.hardware
4492,4,comp.sys.mac.hardware
4493,4,comp.sys.mac.hardware
4494,4,comp.sys.mac.hardware
4495,4,comp.sys.mac.hardware
4496,4,comp.sys.mac.hardware
4497,4,comp.sys.mac.hardware
4498,4,comp.sys.mac.hardware
4499,4,comp.sys.mac.hardware
4500,4,comp.sys.mac.hardware
4501,4,comp.sys.mac.hardware
4502,4,comp.sys.mac.hardware
4503,4,comp.sys.mac.hardware
4504,4,comp.sys.mac.hardware
4505,4,comp.sys.mac.hardware
4506,4,comp.sys.mac.hardware
4507,4,comp.sys.mac.hardware
4508,4,comp.sys.mac.hardware
4509,4,comp.sys.mac.hardware
4510,4,comp.sys.mac.hardware
4511,4,comp.sys.mac.hardware
4512,4,comp.sys.mac.hardware
4513,4,comp.sys.mac.hardware
4514,4,comp.sys.mac.hardware
4515,4,comp.sys.mac.hardware
4516,4,comp.sys.mac.hardware
4517,4,comp.sys.mac.hardware
4518,4,comp.sys.mac.hardware
4519,4,comp.sys.mac.hardware
4520,4,comp.sys.mac.hardware
4521,4,comp.sys.mac.hardware
4522,4,comp.sys.mac.hardware
4523,4,comp.sys.mac.hardware
4524,4,comp.sys.mac.hardware
4525,4,comp.sys.mac.hardware
4526,4,comp.sys.mac.hardware
4527,4,comp.sys.mac.hardware
4528,4,comp.sys.mac.hardware
4529,4,comp.sys.mac.hardware
4530,4,comp.sys.mac.hardware
4531,4,comp.sys.mac.hardware
4532,4,comp.sys.mac.hardware
4533,4,comp.sys.mac.hardware
4534,4,comp.sys.mac.hardware
4535,4,comp.sys.mac.hardware
4536,4,comp.sys.mac.hardware
4537,4,comp.sys.mac.hardware
4538,4,comp.sys.mac.hardware
4539,4,comp.sys.mac.hardware
4540,4,comp.sys.mac.hardware
4541,4,comp.sys.mac.hardware
4542,4,comp.sys.mac.hardware
4543,4,comp.sys.mac.hardware
4544,4,comp.sys.mac.hardware
4545,4,comp.sys.mac.hardware
4546,4,comp.sys.mac.hardware
4547,4,comp.sys.mac.hardware
4548,4,comp.sys.mac.hardware
4549,4,comp.sys.mac.hardware
4550,4,comp.sys.mac.hardware
4551,4,comp.sys.mac.hardware
4552,4,comp.sys.mac.hardware
4553,4,comp.sys.mac.hardware
4554,4,comp.sys.mac.hardware
4555,4,comp.sys.mac.hardware
4556,4,comp.sys.mac.hardware
4557,4,comp.sys.mac.hardware
4558,4,comp.sys.mac.hardware
4559,4,comp.sys.mac.hardware
4560,4,comp.sys.mac.hardware
4561,4,comp.sys.mac.hardware
4562,4,comp.sys.mac.hardware
4563,4,comp.sys.mac.hardware
4564,4,comp.sys.mac.hardware
4565,4,comp.sys.mac.hardware
4566,4,comp.sys.mac.hardware
4567,4,comp.sys.mac.hardware
4568,4,comp.sys.mac.hardware
4569,4,comp.sys.mac.hardware
4570,4,comp.sys.mac.hardware
4571,4,comp.sys.mac.hardware
4572,4,comp.sys.mac.hardware
4573,4,comp.sys.mac.hardware
4574,4,comp.sys.mac.hardware
4575,4,comp.sys.mac.hardware
4576,4,comp.sys.mac.hardware
4577,4,comp.sys.mac.hardware
4578,4,comp.sys.mac.hardware
4579,4,comp.sys.mac.hardware
4580,4,comp.sys.mac.hardware
4581,4,comp.sys.mac.hardware
4582,4,comp.sys.mac.hardware
4583,4,comp.sys.mac.hardware
4584,4,comp.sys.mac.hardware
4585,4,comp.sys.mac.hardware
4586,4,comp.sys.mac.hardware
4587,4,comp.sys.mac.hardware
4588,4,comp.sys.mac.hardware
4589,4,comp.sys.mac.hardware
4590,4,comp.sys.mac.hardware
4591,4,comp.sys.mac.hardware
4592,4,comp.sys.mac.hardware
4593,4,comp.sys.mac.hardware
4594,4,comp.sys.mac.hardware
4595,4,comp.sys.mac.hardware
4596,4,comp.sys.mac.hardware
4597,4,comp.sys.mac.hardware
4598,4,comp.sys.mac.hardware
4599,4,comp.sys.mac.hardware
4600,4,comp.sys.mac.hardware
4601,4,comp.sys.mac.hardware
4602,4,comp.sys.mac.hardware
4603,4,comp.sys.mac.hardware
4604,4,comp.sys.mac.hardware
4605,4,comp.sys.mac.hardware
4606,4,comp.sys.mac.hardware
4607,4,comp.sys.mac.hardware
4608,4,comp.sys.mac.hardware
4609,4,comp.sys.mac.hardware
4610,4,comp.sys.mac.hardware
4611,4,comp.sys.mac.hardware
4612,4,comp.sys.mac.hardware
4613,4,comp.sys.mac.hardware
4614,4,comp.sys.mac.hardware
4615,4,comp.sys.mac.hardware
4616,4,comp.sys.mac.hardware
4617,4,comp.sys.mac.hardware
4618,4,comp.sys.mac.hardware
4619,4,comp.sys.mac.hardware
4620,4,comp.sys.mac.hardware
4621,4,comp.sys.mac.hardware
4622,4,comp.sys.mac.hardware
4623,4,comp.sys.mac.hardware
4624,4,comp.sys.mac.hardware
4625,4,comp.sys.mac.hardware
4626,4,comp.sys.mac.hardware
4627,4,comp.sys.mac.hardware
4628,4,comp.sys.mac.hardware
4629,4,comp.sys.mac.hardware
4630,4,comp.sys.mac.hardware
4631,4,comp.sys.mac.hardware
4632,4,comp.sys.mac.hardware
4633,4,comp.sys.mac.hardware
4634,4,comp.sys.mac.hardware
4635,4,comp.sys.mac.hardware
4636,4,comp.sys.mac.hardware
4637,4,comp.sys.mac.hardware
4638,4,comp.sys.mac.hardware
4639,4,comp.sys.mac.hardware
4640,4,comp.sys.mac.hardware
4641,4,comp.sys.mac.hardware
4642,4,comp.sys.mac.hardware
4643,4,comp.sys.mac.hardware
4644,4,comp.sys.mac.hardware
4645,4,comp.sys.mac.hardware
4646,4,comp.sys.mac.hardware
4647,4,comp.sys.mac.hardware
4648,4,comp.sys.mac.hardware
4649,4,comp.sys.mac.hardware
4650,4,comp.sys.mac.hardware
4651,4,comp.sys.mac.hardware
4652,4,comp.sys.mac.hardware
4653,4,comp.sys.mac.hardware
4654,4,comp.sys.mac.hardware
4655,4,comp.sys.mac.hardware
4656,4,comp.sys.mac.hardware
4657,4,comp.sys.mac.hardware
4658,4,comp.sys.mac.hardware
4659,4,comp.sys.mac.hardware
4660,4,comp.sys.mac.hardware
4661,4,comp.sys.mac.hardware
4662,4,comp.sys.mac.hardware
4663,4,comp.sys.mac.hardware
4664,4,comp.sys.mac.hardware
4665,4,comp.sys.mac.hardware
4666,4,comp.sys.mac.hardware
4667,4,comp.sys.mac.hardware
4668,4,comp.sys.mac.hardware
4669,4,comp.sys.mac.hardware
4670,4,comp.sys.mac.hardware
4671,4,comp.sys.mac.hardware
4672,4,comp.sys.mac.hardware
4673,4,comp.sys.mac.hardware
4674,4,comp.sys.mac.hardware
4675,4,comp.sys.mac.hardware
4676,4,comp.sys.mac.hardware
4677,4,comp.sys.mac.hardware
4678,4,comp.sys.mac.hardware
4679,4,comp.sys.mac.hardware
4680,4,comp.sys.mac.hardware
4681,4,comp.sys.mac.hardware
4682,4,comp.sys.mac.hardware
4683,4,comp.sys.mac.hardware
4684,4,comp.sys.mac.hardware
4685,4,comp.sys.mac.hardware
4686,4,comp.sys.mac.hardware
4687,4,comp.sys.mac.hardware
4688,4,comp.sys.mac.hardware
4689,4,comp.sys.mac.hardware
4690,4,comp.sys.mac.hardware
4691,4,comp.sys.mac.hardware
4692,4,comp.sys.mac.hardware
4693,4,comp.sys.mac.hardware
4694,4,comp.sys.mac.hardware
4695,4,comp.sys.mac.hardware
4696,4,comp.sys.mac.hardware
4697,4,comp.sys.mac.hardware
4698,4,comp.sys.mac.hardware
4699,4,comp.sys.mac.hardware
4700,4,comp.sys.mac.hardware
4701,4,comp.sys.mac.hardware
4702,4,comp.sys.mac.hardware
4703,4,comp.sys.mac.hardware
4704,4,comp.sys.mac.hardware
4705,4,comp.sys.mac.hardware
4706,4,comp.sys.mac.hardware
4707,4,comp.sys.mac.hardware
4708,4,comp.sys.mac.hardware
4709,4,comp.sys.mac.hardware
4710,4,comp.sys.mac.hardware
4711,4,comp.sys.mac.hardware
4712,4,comp.sys.mac.hardware
4713,4,comp.sys.mac.hardware
4714,4,comp.sys.mac.hardware
4715,4,comp.sys.mac.hardware
4716,4,comp.sys.mac.hardware
4717,4,comp.sys.mac.hardware
4718,4,comp.sys.mac.hardware
4719,4,comp.sys.mac.hardware
4720,4,comp.sys.mac.hardware
4721,4,comp.sys.mac.hardware
4722,4,comp.sys.mac.hardware
4723,4,comp.sys.mac.hardware
4724,4,comp.sys.mac.hardware
4725,4,comp.sys.mac.hardware
4726,4,comp.sys.mac.hardware
4727,4,comp.sys.mac.hardware
4728,4,comp.sys.mac.hardware
4729,4,comp.sys.mac.hardware
4730,4,comp.sys.mac.hardware
4731,4,comp.sys.mac.hardware
4732,4,comp.sys.mac.hardware
4733,4,comp.sys.mac.hardware
4734,4,comp.sys.mac.hardware
4735,4,comp.sys.mac.hardware
4736,4,comp.sys.mac.hardware
4737,4,comp.sys.mac.hardware
4738,4,comp.sys.mac.hardware
4739,4,comp.sys.mac.hardware
4740,4,comp.sys.mac.hardware
4741,4,comp.sys.mac.hardware
4742,4,comp.sys.mac.hardware
4743,4,comp.sys.mac.hardware
4744,4,comp.sys.mac.hardware
4745,4,comp.sys.mac.hardware
4746,4,comp.sys.mac.hardware
4747,4,comp.sys.mac.hardware
4748,4,comp.sys.mac.hardware
4749,4,comp.sys.mac.hardware
4750,4,comp.sys.mac.hardware
4751,4,comp.sys.mac.hardware
4752,4,comp.sys.mac.hardware
4753,4,comp.sys.mac.hardware
4754,4,comp.sys.mac.hardware
4755,4,comp.sys.mac.hardware
4756,4,comp.sys.mac.hardware
4757,4,comp.sys.mac.hardware
4758,4,comp.sys.mac.hardware
4759,4,comp.sys.mac.hardware
4760,4,comp.sys.mac.hardware
4761,4,comp.sys.mac.hardware
4762,4,comp.sys.mac.hardware
4763,4,comp.sys.mac.hardware
4764,4,comp.sys.mac.hardware
4765,4,comp.sys.mac.hardware
4766,4,comp.sys.mac.hardware
4767,4,comp.sys.mac.hardware
4768,4,comp.sys.mac.hardware
4769,4,comp.sys.mac.hardware
